,2007-03-01,2008-03-01,2009-03-01,2010-03-01,2011-03-01,2012-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,,-9,38,35,26,42,-2,21,-2,10,76
Cash from Investing Activity,,-29,-29,-27,-48,-34,3,-38,146,11,16
Cash from Financing Activity,,29,-13,-5,24,-10,20,-5,-141,2,-94
Net Cash Flow,,-9,-4,2,3,-2,21,-22,3,23,-2
